serving sara should be served an eviction notice at every theater stuck with it .,0,0,1728,0.993095338344574
director roger michell does so many of the little things right that it's difficult not to cuss him out severely for bungling the big stuff .,0,0,1368,0.9926142692565918
"a loud , low-budget and tired formula film that arrives cloaked in the euphemism 'urban drama . '",0,0,2800,0.9946775436401367
"the movie has a script ( by paul pender ) made of wood , and it's relentlessly folksy , a procession of stagy set pieces stacked with binary oppositions .",0,0,22,0.9946086406707764
"a pathetic exploitation film that tries to seem sincere , and just seems worse for the effort .",0,0,4016,0.994658887386322
"at some point , all this visual trickery stops being clever and devolves into flashy , vaguely silly overkill .",0,0,2146,0.9950424432754517
"despite some charm and heart , this quirky soccer import is forgettable",0,0,3075,0.9945544004440308
"meyjes's movie , like max rothman's future , does not work .",0,0,3529,0.9946826100349426
what's needed so badly but what is virtually absent here is either a saving dark humor or the feel of poetic tragedy .,0,0,1299,0.9942613840103149
schneidermeister . . . makin' a fool of himself . . . losin' his fan base . . .,0,0,4199,0.9946866035461426
"an ambitious , serious film that manages to do virtually everything wrong ; sitting through it is something akin to an act of cinematic penance .",0,0,1207,0.9944717884063721
not once does it come close to being exciting .,0,0,761,0.9935938715934753
"a frankenstein mishmash that careens from dark satire to cartoonish slapstick , bartleby performs neither one very well .",0,0,1789,0.9939768314361572
"it plays like a big-budget , after-school special with a generous cast , who at times lift the material from its well-meaning clunkiness .",0,0,4277,0.9005142450332642
there's something not entirely convincing about the quiet american . and that holds true for both the movie and the title character played by brendan fraser .,0,0,1010,0.9955268502235413
one of those strained caper movies that's hardly any fun to watch and begins to vaporize from your memory minutes after it ends .,0,0,527,0.9944998025894165
needed a little less bling-bling and a lot more romance .,0,0,3235,0.9942295551300049
"the ending doesn't work . . . but most of the movie works so well i'm almost recommending it , anyway -- maybe not to everybody , but certainly to people with a curiosity about how a movie can go very right , and then step wrong .",0,0,1185,0.9303752779960632
it's hard to believe these jokers are supposed to have pulled off four similar kidnappings before .,0,0,4284,0.992037296295166
i'm not exactly sure what this movie thinks it is about .,0,0,2537,0.9948922395706177
cal is an unpleasantly shallow and immature character with whom to spend 110 claustrophobic minutes .,0,0,3655,0.9942368268966675
so brisk is wang's pacing that none of the excellent cast are given air to breathe .,0,0,1108,0.995622456073761
"the bottom line , at least in my opinion , is imposter makes a better short story than it does a film .",0,0,228,0.9949309229850769
"some elements of it really blow the big one , but other parts are decent .",0,0,3427,0.9936274290084839
it is just too bad the film's story does not live up to its style .,0,0,592,0.9952510595321655
"unless you're a fanatic , the best advice is : 'scooby' don't .",0,0,150,0.9935137033462524
a cautionary tale about the folly of superficiality that is itself endlessly superficial .,0,0,2586,0.9913085699081421
"for single digits kidlets stuart little 2 is still a no brainer . if you're looking to rekindle the magic of the first film , you'll need a stronger stomach than us .",0,0,1173,0.8648630976676941
"shreve's graceful dual narrative gets clunky on the screen , and we keep getting torn away from the compelling historical tale to a less-compelling soap opera .",0,0,510,0.9954029321670532
"contains a few big laughs but many more that graze the funny bone or miss it altogether , in part because the consciously dumbed-down approach wears thin .",0,0,237,0.995261549949646
nothing more than a widget cranked out on an assembly line to see if stupid americans will get a kick out of goofy brits with cute accents performing ages-old slapstick and unfunny tricks .,0,0,1697,0.9932570457458496
this is a film tailor-made for those who when they were in high school would choose the cliff-notes over reading a full-length classic .,0,0,1195,0.975404679775238
the movie is undone by a filmmaking methodology that's just experimental enough to alienate the mainstream audience while ringing cliched to hardened indie-heads .,0,0,4287,0.995101273059845
"a jumbled fantasy comedy that did not figure out a coherent game plan at scripting , shooting or post-production stages .",0,0,231,0.9950563907623291
a sad and rote exercise in milking a played-out idea -- a straight guy has to dress up in drag -- that shockingly manages to be even worse than its title would imply .,0,0,2390,0.9947822690010071
"personal velocity ought to be exploring these women's inner lives , but it never moves beyond their surfaces .",0,0,3178,0.9935975074768066
"we hate [madonna] within the film's first five minutes , and she lacks the skill or presence to regain any ground .",0,0,2369,0.9952490329742432
"sounding like arnold schwarzenegger , with a physique to match , [ahola] has a wooden delivery and encounters a substantial arc of change that doesn't produce any real transformation .",0,0,4219,0.9944848418235779
"two big things are missing -- anything approaching a visceral kick , and anything approaching even a vague reason to sit through it all .",0,0,4202,0.9952280521392822
a fascinating but choppy documentary .,0,0,200,0.9873910546302795
scarcely worth a mention apart from reporting on the number of tumbleweeds blowing through the empty theatres graced with its company .,0,0,3380,0.9939826130867004
"the doofus-on- the-loose banter of welcome to collinwood has a cocky , after-hours loopiness to it . and as with most late-night bull sessions , eventually the content isn't nearly as captivating as the rowdy participants think it is .",0,0,2230,0.995387613773346
"too stagey , talky -- and long -- for its own good .",0,0,431,0.9942493438720703
apparently reassembled from the cutting-room floor of any given daytime soap .,0,0,3696,0.992916464805603
the sinister inspiration that fuelled devito's early work is confused in death to smoochy into something both ugly and mindless .,0,0,130,0.9950628876686096
"despite auteuil's performance , it's a rather listless amble down the middle of the road , where the thematic ironies are too obvious and the sexual politics too smug .",0,0,3174,0.9949803948402405
director boris von sychowski instead opts for a routine slasher film that was probably more fun to make than it is to sit through .,0,0,54,0.9952226281166077
 . . . little more than a well-acted television melodrama shot for the big screen .,0,0,1030,0.9941703081130981
never comes together as a coherent whole .,0,0,3058,0.994559109210968
an unintentionally surreal kid's picture . . . in which actors in bad bear suits enact a sort of inter-species parody of a vh1 behind the music episode .,0,0,2398,0.9854008555412292
"first , for a movie that tries to be smart , it's kinda dumb . and second , what's with all the shooting ?",0,0,2231,0.9943671822547913
don't even bother to rent this on video .,0,0,1986,0.9930739402770996
"there is something in full frontal , i guess , about artifice and acting and how it distorts reality for people who make movies and watch them , but like most movie riddles , it works only if you have an interest in the characters you see .",0,0,2983,0.992418646812439
this is the kind of movie that gets a quick release before real contenders arrive in september .,0,0,1039,0.994877278804779
"not counting a few gross-out comedies i've been trying to forget , this is the first film in a long time that made me want to bolt the theater in the first 10 minutes .",0,0,891,0.9906705617904663
"plays like one long , meandering sketch inspired by the works of john waters and todd solondz , rather than a fully developed story .",0,0,1573,0.9941387176513672
"the film doesn't have enough innovation or pizazz to attract teenagers , and it lacks the novel charm that made spy kids a surprising winner with both adults and younger audiences .",0,0,2985,0.9944074153900146
a mawkish self-parody that plays like some weird masterpiece theater sketch with neither a point of view nor a compelling reason for being .,0,0,3280,0.9942313432693481
an average b-movie with no aspirations to be anything more .,0,0,317,0.9936285614967346
"bartlett's hero remains a reactive cipher , when opening the man's head and heart is the only imaginable reason for the film to be made .",0,0,2706,0.9940115809440613
gibney and jarecki just want to string the bastard up .,0,0,2078,0.9953306913375854
"the plot is plastered with one hollywood cliche after another , most of which involve precocious kids getting the better of obnoxious adults .",0,0,2708,0.9946848750114441
less worrying about covering all the drama in frida's life and more time spent exploring her process of turning pain into art would have made this a superior movie .,0,0,1230,0.993736982345581
a film that suffers because of its many excesses .,0,0,3590,0.9941948056221008
too bland and fustily tasteful to be truly prurient .,0,0,118,0.9946771860122681
"in any case , i would recommend big bad love only to winger fans who have missed her since 1995's forget paris . but even then , i'd recommend waiting for dvd and just skipping straight to her scenes .",0,0,1973,0.9934360980987549
"depicts the sorriest and most sordid of human behavior on the screen , then laughs at how clever it's being .",0,0,902,0.9730984568595886
"nijinsky says , 'i know how to suffer' and if you see this film you'll know too .",0,1,687,0.9921243786811829
'cq may one day be fondly remembered as roman coppola's brief pretentious period before going on to other films that actually tell a story worth caring about,0,0,4213,0.9931269884109497
the only thing scary about feardotcom is that the filmmakers and studio are brazen enough to attempt to pass this stinker off as a scary movie .,0,0,4186,0.9918293356895447
 . . . stale and uninspired .,0,0,117,0.9943133592605591
a dreary movie .,0,0,1554,0.9934298396110535
 . . . the story simply putters along looking for astute observations and coming up blank .,0,0,4133,0.9950504899024963
"instead of contriving a climactic hero's death for the beloved-major- character-who-shall- remain-nameless , why not invite some genuine spontaneity into the film by having the evil aliens' laser guns actually hit something for once ?",0,0,3488,0.9917150139808655
it just didn't mean much to me and played too skewed to ever get a hold on ( or be entertained by ) .,0,0,2073,0.9940223097801208
this action-thriller/dark comedy is one of the most repellent things to pop up in a cinematic year already littered with celluloid garbage .,0,0,1732,0.994168758392334
mib ii is a movie that makes it possible for the viewer to doze off for a few minutes or make several runs to the concession stand and/or restroom and not feel as if he or she has missed anything . that's because relatively nothing happens .,0,0,2566,0.9622464776039124
"no amount of arty theorizing -- the special effects are 'german-expressionist , ' according to the press notes -- can render it anything but laughable .",0,0,139,0.9934127926826477
"blue crush follows the formula , but throws in too many conflicts to keep the story compelling .",0,0,3123,0.9947274327278137
boyd's screenplay ( co-written with guardian hack nick davies ) has a florid turn of phrase that owes more to guy ritchie than the bard of avon .,0,0,2028,0.9889150261878967
"there's not a spark of new inspiration in it , just more of the same , done with noticeably less energy and imagination .",0,0,1465,0.9942726492881775
"jackson shamefully strolls through this mess with a smug grin , inexplicably wearing a kilt and carrying a bag of golf clubs over one shoulder .",0,0,1653,0.9952700734138489
a moving picture that does not move .,0,0,2266,0.9944831728935242
ruh-roh ! romething's really wrong with this ricture !,0,0,1327,0.9942700862884521
"its salient points are simultaneously buried , drowned and smothered in the excesses of writer-director roger avary .",0,0,368,0.9955748319625854
i'm not sure these words have ever been together in the same sentence : this erotic cannibal movie is boring .,0,0,414,0.9955804944038391
"'god help us , but capra and cooper are rolling over in their graves . '",0,0,2713,0.9949181079864502
" . . . an hour-and-a-half of inoffensive , unmemorable filler .",0,0,1893,0.9943458437919617
is it a comedy ? a drama ? a romance ? a cartoon ?,0,0,3744,0.650806188583374
"ze movie starts out so funny , then she is nothing .",0,0,3161,0.9929118752479553
did the film inform and educate me ? yes . did it move me to care about what happened in 1915 armenia ? no . and that is where ararat went astray .,0,0,3210,0.9954580068588257
it's a bad sign in a thriller when you instantly know whodunit .,0,0,1864,0.994916558265686
has a customarily jovial air but a deficit of flim-flam inventiveness .,0,0,2757,0.9941674470901489
eight legged freaks won't join the pantheon of great monster/science fiction flicks that we have come to love . . .,0,0,4104,0.9909115433692932
it gets the details of its time frame right but it completely misses its emotions .,0,0,3514,0.994355320930481
"who , exactly , is fighting whom here ? ah , yes , that would be me : fighting off the urge to doze .",0,0,2790,0.9915938377380371
"a kilted jackson is an unsettling sight , and indicative of his , if you will , out-of-kilter character , who rambles aimlessly through ill-conceived action pieces .",0,0,2180,0.9945025444030762
"contrived , awkward and filled with unintended laughs , the film shows signs that someone other than the director got into the editing room and tried to improve things by making the movie go faster .",0,0,1655,0.9956263303756714
"starts out with tremendous promise , introducing an intriguing and alluring premise , only to fall prey to a boatload of screenwriting cliches that sink it faster than a leaky freighter .",0,0,2463,0.9943920969963074
the film lapses too often into sugary sentiment and withholds delivery on the pell-mell pyrotechnics its punchy style promises .,0,0,3714,0.9948357343673706
"the only question . . . is to determine how well the schmaltz is manufactured -- to assess the quality of the manipulative engineering . average , at best , i'm afraid .",0,0,47,0.9953104853630066
"this movie is so bad , that it's almost worth seeing because it's so bad .",0,0,3413,0.9936006665229797
a crisply made movie that is no more than mildly amusing .,0,0,3636,0.9912898540496826
"this movie feel more like a non-stop cry for attention , than an attempt at any kind of satisfying entertainment .",0,0,453,0.9949325919151306
"overall , it's a pretty mediocre family film .",0,0,3121,0.9938150644302368
"love may have been in the air onscreen , but i certainly wasn't feeling any of it .",0,0,3368,0.9952225089073181
"in addition to the overcooked , ham-fisted direction , which has all the actors reaching for the back row , the dialogue sounds like horrible poetry .",0,0,1612,0.9955660700798035
"the very definition of what critics have come to term an "" ambitious failure . """,0,0,2071,0.9942442774772644
it's as if de palma spent an hour setting a fancy table and then served up kraft macaroni and cheese .,0,0,862,0.9942529797554016
"the movie ends with outtakes in which most of the characters forget their lines and just utter 'uhhh , ' which is better than most of the writing in the movie .",0,0,1284,0.9851716756820679
worthy of the gong .,0,1,1137,0.9854130148887634
"while certainly more naturalistic than its australian counterpart , amari's film falls short in building the drama of lilia's journey .",0,0,472,0.9947086572647095
i found the movie as divided against itself as the dysfunctional family it portrays .,0,0,2795,0.9934402108192444
"the soul-searching deliberateness of the film , although leavened nicely with dry absurdist wit , eventually becomes too heavy for the plot .",0,0,2863,0.9943933486938477
the movie doesn't add anything fresh to the myth .,0,0,2124,0.9942511320114136
as inept as big-screen remakes of the avengers and the wild wild west .,0,0,265,0.994006872177124
"comes across as a relic from a bygone era , and its convolutions . . . feel silly rather than plausible .",0,0,999,0.9945001602172852
moves in such odd plot directions and descends into such message-mongering moralism that its good qualities are obscured .,0,0,422,0.9956488013267517
"it's a very sincere work , but it would be better as a diary or documentary .",0,0,3135,0.9939123392105103
"once one experiences mr . haneke's own sadistic tendencies toward his audience , one is left with a sour taste in one's mouth , and little else .",0,0,4056,0.995170533657074
"oops , she's really done it this time . that chirpy songbird britney spears has popped up with more mindless drivel .",0,0,2345,0.9939559102058411
"it's a loathsome movie , it really is and it makes absolutely no sense .",0,0,3643,0.9949626922607422
a chiller resolutely without chills .,0,0,3271,0.9947570562362671
"for those of us who respond more strongly to storytelling than computer-generated effects , the new star wars installment hasn't escaped the rut dug by the last one .",0,0,2088,0.9931312203407288
"the director mostly plays it straight , turning leys' fable into a listless climb down the social ladder .",0,0,1802,0.9943513870239258
" "" bad "" is the operative word for "" bad company , "" and i don't mean that in a good way .",0,0,17,0.9929590225219727
"though frida is easier to swallow than julie taymor's preposterous titus , the eye candy here lacks considerable brio .",0,0,2649,0.9954119324684143
"drumline is -- the mere suggestion , albeit a visually compelling one , of a fully realized story .",0,0,19,0.9900403618812561
the whole movie is simply a lazy exercise in bad filmmaking that asks you to not only suspend your disbelief but your intelligence as well .,0,0,3316,0.9949082732200623
"the film affords us intriguing glimpses of the insights gleaned from a lifetime of spiritual inquiry , but ram dass : fierce grace doesn't organize it with any particular insight .",0,0,2726,0.9929664134979248
pompous and garbled .,0,0,3369,0.9951832890510559
billy crystal and robert de niro sleepwalk through vulgarities in a sequel you can refuse .,0,1,3166,0.5200121402740479
it's loud and boring ; watching it is like being trapped at a bad rock concert .,0,0,3771,0.9946460723876953
"merely ( and literally ) tosses around sex toys and offers half-hearted paeans to empowerment that are repeatedly undercut by the brutality of the jokes , most at women's expense .",0,0,1878,0.9949162006378174
"if you want a movie time trip , the 1960 version is a far smoother ride .",0,1,1336,0.9611347317695618
traffics in the kind of prechewed racial clichés that have already been through the corporate stand-up-comedy mill .,0,0,1753,0.9949577450752258
"the story is -- forgive me -- a little thin , and the filmmaking clumsy and rushed .",0,0,1951,0.9951878786087036
" . . . grows decidedly flimsier with its many out-sized , out of character and logically porous action set pieces .",0,0,310,0.9949723482131958
"i wish windtalkers had had more faith in the dramatic potential of this true story . this would have been better than the fiction it has concocted , and there still could have been room for the war scenes .",0,0,1391,0.9953243136405945
aggressive self-glorification and a manipulative whitewash . stay for the credits and see a devastating comic impersonation by dustin hoffman that is revelatory .,0,0,3231,0.9478908181190491
none of the characters or plot-lines are fleshed-out enough to build any interest .,0,0,3551,0.9954642653465271
"as social exposé , skins has its heart in the right place , but that's not much to hang a soap opera on .",0,0,482,0.9931626319885254
the whole film has this sneaky feel to it as if the director is trying to dupe the viewer into taking it all as very important simply because the movie is ugly to look at and not a hollywood product .,0,0,1797,0.9945928454399109
"there's a bit of thematic meat on the bones of queen of the damned , as its origins in an anne rice novel dictate , but generally , it's a movie that emphasizes style over character and substance .",0,0,173,0.9947925209999084
"the only way to tolerate this insipid , brutally clueless film might be with a large dose of painkillers .",0,0,4217,0.995029628276825
"this one is certainly well-meaning , but it's also simple-minded and contrived .",0,0,1011,0.9946869611740112
coppola has made a film of intoxicating atmosphere and little else .,0,0,283,0.9949988126754761
bad and baffling from the get-go .,0,0,1431,0.9934180974960327
a series of immaculately composed shots of patch adams quietly freaking out does not make for much of a movie .,0,0,1446,0.9947658777236938
"at a time when we've learned the hard way just how complex international terrorism is , collateral damage paints an absurdly simplistic picture .",0,0,264,0.9944865107536316
"the impulses that produced this project . . . are commendable , but the results are uneven .",0,0,123,0.9928267002105713
a well-acted movie that simply doesn't gel .,0,0,2834,0.9949678778648376
"like a can of 2-day old coke . you can taste it , but there's no fizz .",0,0,1832,0.9945585131645203
"there's no excuse for following up a delightful , well-crafted family film with a computer-generated cold fish .",0,0,2648,0.9940952062606812
both the crime story and the love story are unusual . but they don't fit well together and neither is well told .,0,0,1488,0.9950573444366455
it's both sitcomishly predictable and cloying in its attempts to be poignant .,0,0,846,0.9952914714813232
"other than a mildly engaging central romance , hospital is sickly entertainment at best and mind-destroying cinematic pollution at worst .",0,0,458,0.9940862655639648
jaglom offers the none-too-original premise that everyone involved with moviemaking is a con artist and a liar .,0,0,2683,0.9950869679450989
"outside of burger's desire to make some kind of film , it's really unclear why this project was undertaken",0,0,3522,0.9946866035461426
"was i scared ? only at the prospect of beck's next project . let's see , a haunted house , a haunted ship , what's next . . . ghost blimp ?",0,0,3799,0.987149178981781
"a fragile framework upon which to hang broad , mildly fleshed-out characters that seem to have been conjured up only 10 minutes prior to filming .",0,0,1018,0.9949381351470947
"by the time the plot grinds itself out in increasingly incoherent fashion , you might be wishing for a watch that makes time go faster rather than the other way around .",0,0,2608,0.9953941106796265
"since lee is a sentimentalist , the film is more worshipful than your random e ! true hollywood story .",0,1,2004,0.99284428358078
"wes craven's presence is felt ; not the craven of 'a nightmare on elm street' or 'the hills have eyes , ' but the sad schlock merchant of 'deadly friend . '",0,0,2483,0.9824063777923584
"sunshine state surveys the landscape and assesses the issues with a clear passion for sociology . but the cinematography is cloudy , the picture making becalmed .",0,0,1764,0.9838904738426208
it's one long bore .,0,0,2816,0.9946436882019043
it gets old quickly . watch barbershop again if you're in need of a cube fix--this isn't worth sitting through .,0,0,3813,0.9926135540008545
"it's leaden and predictable , and laughs are lacking .",0,0,2517,0.9956334233283997
 . . . a cinematic disaster so inadvertently sidesplitting it's worth the price of admission for the ridicule factor alone .,0,0,1389,0.9878249168395996
"skip this dreck , rent animal house and go back to the source .",0,0,342,0.992304265499115
"the movie is a desperate miscalculation . it gives poor dana carvey nothing to do that is really funny , and then expects us to laugh because he acts so goofy all the time .",0,0,3691,0.9953175783157349
"we just don't really care too much about this love story . in that setting , their struggle is simply too ludicrous and borderline insulting .",0,0,3325,0.9938043355941772
the transporter bombards the viewer with so many explosions and side snap kicks that it ends up being surprisingly dull .,0,0,1361,0.994860053062439
uzumaki's interesting social parallel and defiant aesthetic seems a prostituted muse . . .,0,0,2147,0.9938228130340576
"'men in black ii creates a new threat for the mib , but recycles the same premise .",0,0,3363,0.986866295337677
"large budget notwithstanding , the movie is such a blip on the year's radar screen that it's tempting just to go with it for the ride . but this time , the old mib label stands for milder isn't better .",0,0,2047,0.9889003038406372
feels familiar and tired .,0,0,213,0.9937040209770203
a retread of material already thoroughly plumbed by martin scorsese .,0,0,1726,0.9940621256828308
"instead of making his own style , director marcus adams just copies from various sources – good sources , bad mixture",0,0,1293,0.9948076605796814
criminal conspiracies and true romances move so easily across racial and cultural lines in the film that it makes my big fat greek wedding look like an apartheid drama .,0,0,2330,0.9927022457122803
a bore that tends to hammer home every one of its points .,0,0,3634,0.9954259991645813
a story which fails to rise above its disgusting source material .,0,0,1790,0.9945284724235535
it's fitting that a movie as artificial and soulless as the country bears owes its genesis to an animatronic display at disneyland .,0,0,1168,0.9943118095397949
starts as an intense political and psychological thriller but is sabotaged by ticking time bombs and other hollywood-action cliches .,0,0,3414,0.9938933253288269
completely creatively stillborn and executed in a manner that i'm not sure could be a single iota worse . . . a soulless hunk of exploitative garbage .,0,0,1119,0.9944140911102295
an uneven look into a grim future that doesn't come close to the level of intelligence and visual splendour that can be seen in other films based on philip k . dick stories .,0,0,1846,0.9943647384643555
horrible,0,0,784,0.9891669750213623
the disjointed mess flows as naturally as jolie's hideous yellow 'do .,0,0,159,0.991969883441925
"bolstered by an astonishing voice cast ( excepting love hewitt ) , an interesting racial tension , and a storyline that i haven't encountered since at least pete's dragon .",0,1,311,0.9917455315589905
"an authentically vague , but ultimately purposeless , study in total pandemonium .",0,0,923,0.9949625730514526
makes a joke out of car chases for an hour and then gives us half an hour of car chases .,0,0,2166,0.9943466782569885
"as the sulking , moody male hustler in the title role , [franco] has all of dean's mannerisms and self-indulgence , but none of his sweetness and vulnerability .",0,0,3567,0.9925392270088196
"the only thing to fear about "" fear dot com "" is hitting your head on the theater seat in front of you when you doze off thirty minutes into the film .",0,0,61,0.9950559139251709
it's too interested in jerking off in all its byzantine incarnations to bother pleasuring its audience .,0,0,3660,0.9950657486915588
"'synthetic' is the best description of this well-meaning , beautifully produced film that sacrifices its promise for a high-powered star pedigree .",0,0,305,0.994364857673645
it concentrates far too much on the awkward interplay and utter lack of chemistry between chan and hewitt .,0,0,3273,0.9956647753715515
"impostor can't think of a thing to do with these characters except have them run through dark tunnels , fight off various anonymous attackers , and evade elaborate surveillance technologies .",0,0,990,0.9948150515556335
"judd's characters ought to pick up the durable best seller smart women , foolish choices for advice .",0,0,4218,0.992484986782074
the script has less spice than a rat burger and the rock's fighting skills are more in line with steven seagal .,0,0,1498,0.9956401586532593
this ill-conceived and expensive project winds up looking like a bunch of talented thesps slumming it .,0,0,634,0.9953239560127258
" . . . there's a choppy , surface-effect feeling to the whole enterprise .",0,0,1852,0.9946135878562927
"doesn't get the job done , running off the limited chemistry created by ralph fiennes and jennifer lopez .",0,0,1657,0.9953487515449524
"a particularly joyless , and exceedingly dull , period coming-of-age tale .",0,0,2436,0.994644284248352
it's impossible to indulge the fanciful daydreams of janice beard ( eileen walsh ) when her real-life persona is so charmless and vacant .,0,0,194,0.9949404001235962
"it wasn't the subject matter that ultimately defeated the filmit was the unfulfilling , incongruous , "" wait a second , did i miss something ? "" ending .",0,0,3196,0.9956472516059875
this is a movie where the most notable observation is how long you've been sitting still .,0,0,2884,0.9948605895042419
"poor editing , bad bluescreen , and ultra-cheesy dialogue highlight the radical action .",0,0,2083,0.9946812987327576
"it's super- violent , super-serious and super-stupid .",0,0,441,0.9929159879684448
"so earnest and well-meaning , and so stocked with talent , that you almost forget the sheer , ponderous awfulness of its script .",0,0,2962,0.9919688105583191
"just a string of stale gags , with no good inside dope , and no particular bite .",0,0,822,0.9948622584342957
it's splash without the jokes .,0,0,74,0.9953334927558899
"the château would have been benefited from a sharper , cleaner script before it went in front of the camera . not to mention a sharper , cleaner camera lens .",0,0,2961,0.9959386587142944
"shallow , noisy and pretentious .",0,0,2575,0.9949642419815063
"morrissette has performed a difficult task indeed - he's taken one of the world's most fascinating stories and made it dull , lifeless , and irritating .",0,0,1437,0.9949873685836792
"granddad of le nouvelle vague , jean-luc godard continues to baffle the faithful with his games of hide-and-seek .",0,0,1347,0.9852510690689087
this loud and thoroughly obnoxious comedy about a pair of squabbling working-class spouses is a deeply unpleasant experience .,0,0,2006,0.993523359298706
"it's better than the phantom menace . but unless you're an absolute raving star wars junkie , it isn't much fun .",0,0,4027,0.9937208890914917
"philosophically , intellectually and logistically a mess .",0,0,973,0.9946539402008057
"a standard police-oriented drama that , were it not for de niro's participation , would have likely wound up a tnt original .",0,0,3754,0.9943839311599731
"coupling disgracefully written dialogue with flailing bodily movements that substitute for acting , circuit is the awkwardly paced soap opera-ish story .",0,0,3312,0.995102047920227
hollywood ending just isn't very funny .,0,0,415,0.9944562911987305
"though clearly well-intentioned , this cross-cultural soap opera is painfully formulaic and stilted .",0,0,2209,0.9945263266563416
a technical triumph and an extraordinary bore .,0,0,2809,0.9699580073356628
i can easily imagine benigni's pinocchio becoming a christmas perennial . coal isn't as easy to come by as it used to be and this would be a worthy substitute for naughty children's stockings .,0,1,356,0.9897806644439697
two hours of junk .,0,0,3097,0.9940341114997864
"ends up being mostly about ravishing costumes , eye-filling , wide-screen production design and joan's wacky decision to stand by her man , no matter how many times he demonstrates that he's a disloyal satyr .",0,0,3032,0.9758031368255615
"self-congratulatory , misguided , and ill-informed , if nonetheless compulsively watchable .",0,0,2896,0.9936918020248413
"a clumsily manufactured exploitation flick , a style-free exercise in manipulation and mayhem .",0,0,574,0.9940958023071289
"the whole affair , true story or not , feels incredibly hokey . . . [it] comes off like a hallmark commercial .",0,0,1881,0.9951722025871277
what's missing is what we call the 'wow' factor .,0,0,700,0.991603672504425
the nicest thing that can be said about stealing harvard ( which might have been called freddy gets molested by a dog ) is that it's not as obnoxious as tom green's freddie got fingered .,0,0,721,0.9930416345596313
" . . . tara reid plays a college journalist , but she looks like the six-time winner of the miss hawaiian tropic pageant , so i don't know what she's doing in here . . .",0,0,1211,0.9954580068588257
the young stars are too cute ; the story and ensuing complications are too manipulative ; the message is too blatant ; the resolutions are too convenient .,0,0,3966,0.9955066442489624
